,dates,weights
133,2021-03-25,"[0.10675666 0.09276991 0.18606307 0.17307942 0.15869097 0.09506442
 0.18757558]"
134,2021-03-26,"[0.10482025 0.08560339 0.18265283 0.18804881 0.15566467 0.09288486
 0.19032522]"
135,2021-03-29,"[0.11142648 0.08837213 0.19003138 0.15602547 0.16443777 0.09656456
 0.19314219]"
136,2021-03-30,"[0.09984248 0.08440017 0.17100064 0.23440637 0.14892463 0.08685931
 0.17456643]"
137,2021-03-31,"[0.10689337 0.08779736 0.18731634 0.17765781 0.15643157 0.0937082
 0.19019534]"
138,2021-04-01,"[0.1041835  0.08623075 0.17892876 0.19796339 0.15532905 0.09219369
 0.18517086]"
139,2021-04-05,"[0.10695558 0.08850062 0.1855662  0.1767669  0.15904614 0.09324612
 0.18991837]"
140,2021-04-06,"[0.10752215 0.0893221  0.18523902 0.1767113  0.15822615 0.09449798
 0.18848133]"
141,2021-04-07,"[0.10542631 0.08476411 0.17924176 0.19965266 0.15553239 0.09088327
 0.18449944]"
142,2021-04-08,"[0.10883705 0.08875061 0.18978466 0.16143656 0.16153498 0.09585641
 0.1937998 ]"
143,2021-04-09,"[0.10165022 0.08296882 0.17539507 0.22348312 0.14849404 0.08858921
 0.17941958]"
144,2021-04-12,"[0.10945632 0.08807476 0.18711697 0.16929229 0.16034882 0.09426915
 0.19144167]"
145,2021-04-13,"[0.10479444 0.08515037 0.17991    0.19893429 0.15482222 0.09129626
 0.18509254]"
146,2021-04-14,"[0.10925527 0.09064175 0.18668866 0.16487445 0.16194187 0.09542122
 0.19117679]"
147,2021-04-15,"[0.104721   0.08534159 0.18223687 0.19576095 0.15381633 0.09148894
 0.18663423]"
148,2021-04-16,"[0.10517453 0.0861183  0.17963608 0.19527021 0.1555991  0.09231
 0.18589187]"
149,2021-04-19,"[0.10967522 0.0889992  0.18732437 0.1695215  0.16072395 0.09404812
 0.1897076 ]"
150,2021-04-20,"[0.10330258 0.08169843 0.17571399 0.22279274 0.14847313 0.0871287
 0.1808904 ]"
151,2021-04-21,"[0.11013502 0.09275673 0.19191036 0.14463368 0.16524647 0.09853083
 0.19678687]"
152,2021-04-22,"[0.10750362 0.08680791 0.18322432 0.18586712 0.15711837 0.09248875
 0.18698989]"
153,2021-04-23,"[0.10408269 0.08564587 0.18025392 0.1962629  0.15576121 0.09244465
 0.18554875]"
154,2021-04-26,"[0.10399616 0.08569352 0.17958431 0.20374744 0.15357003 0.09180237
 0.18160619]"
155,2021-04-27,"[0.10906523 0.09069911 0.18607707 0.16688983 0.16174118 0.09324503
 0.19228257]"
156,2021-04-28,"[0.10638577 0.08776123 0.18012163 0.19169451 0.15575357 0.09356494
 0.1847184 ]"
157,2021-04-29,"[0.10745143 0.08722104 0.18380985 0.18061808 0.15912987 0.09204091
 0.18972881]"
158,2021-04-30,"[0.10621528 0.08673167 0.18093337 0.19498411 0.15489301 0.09156375
 0.18467872]"
159,2021-05-03,"[0.10531164 0.08570693 0.18011338 0.19710532 0.15453242 0.09154197
 0.18568833]"
160,2021-05-04,"[0.10944045 0.08818038 0.18415585 0.17565699 0.16110146 0.09375948
 0.18770535]"
161,2021-05-05,"[0.10715266 0.0882149  0.18352567 0.18141241 0.15778619 0.09298792
 0.18892023]"
162,2021-05-06,"[0.10838582 0.0867017  0.18789509 0.17381456 0.15992531 0.09222256
 0.19105497]"
163,2021-05-07,"[0.10014303 0.08508011 0.17395592 0.22176334 0.15055054 0.09037942
 0.17812763]"
164,2021-05-10,"[0.11122487 0.08927519 0.18359466 0.17174406 0.16083792 0.09301653
 0.19030675]"
165,2021-05-11,"[0.10737189 0.08691362 0.18634252 0.17926562 0.15700127 0.09374303
 0.18936206]"
166,2021-05-12,"[0.10839991 0.08561278 0.18056254 0.19427048 0.15595871 0.0908296
 0.18436594]"
167,2021-05-13,"[0.1042172  0.08822386 0.18135944 0.1914926  0.1559385  0.09218063
 0.18658777]"
168,2021-05-14,"[0.10519894 0.0887927  0.18486162 0.18109016 0.1585634  0.09375992
 0.18773331]"
169,2021-05-17,"[0.10901272 0.08898086 0.18488692 0.17459276 0.16011135 0.0931041
 0.18931128]"
170,2021-05-18,"[0.10511193 0.08674733 0.18073925 0.19973584 0.15291019 0.09111353
 0.18364194]"
171,2021-05-19,"[0.10715538 0.08575194 0.18337475 0.18548511 0.15655218 0.09381775
 0.1878629 ]"
172,2021-05-20,"[0.10468521 0.08563129 0.18338409 0.19024037 0.15601057 0.09261211
 0.18743639]"
173,2021-05-21,"[0.10662586 0.0871637  0.1815168  0.18877639 0.15911163 0.09168851
 0.18511714]"
174,2021-05-24,"[0.10504072 0.08763002 0.18185206 0.19002141 0.15550144 0.0926512
 0.18730313]"
175,2021-05-25,"[0.10737532 0.08889194 0.18260898 0.17972374 0.15843149 0.09285144
 0.19011705]"
176,2021-05-26,"[0.10679679 0.09016856 0.18363526 0.18128128 0.15838373 0.09320258
 0.1865318 ]"
177,2021-05-27,"[0.10755707 0.08805183 0.18555823 0.17783315 0.16069588 0.09279267
 0.1875112 ]"
178,2021-05-28,"[0.10550746 0.08477325 0.18068145 0.19498342 0.15490116 0.09260351
 0.18654972]"
179,2021-06-01,"[0.10555179 0.08841826 0.18114114 0.19204752 0.15818892 0.0908694
 0.18378292]"
180,2021-06-02,"[0.10707057 0.08818667 0.18206012 0.18569966 0.15656659 0.09267015
 0.18774623]"
181,2021-06-03,"[0.10814266 0.08571933 0.18451017 0.18105505 0.15885653 0.09285203
 0.18886419]"
182,2021-06-04,"[0.10252026 0.08400618 0.18022108 0.20716037 0.1525831  0.09038596
 0.1831231 ]"
183,2021-06-07,"[0.10964421 0.09172085 0.19402939 0.15691273 0.16067089 0.09501287
 0.19200905]"
184,2021-06-08,"[0.10388605 0.08624134 0.1768077  0.20674032 0.15343723 0.0901182
 0.18276916]"
185,2021-06-09,"[0.10993201 0.08804049 0.18764769 0.16587466 0.15913439 0.09623771
 0.19313306]"
186,2021-06-10,"[0.10197576 0.08035064 0.17942299 0.21370181 0.15248825 0.08960824
 0.18245228]"
187,2021-06-11,"[0.10699458 0.08965261 0.18007635 0.18595415 0.15692836 0.0925338
 0.18786016]"
188,2021-06-14,"[0.10859555 0.08702934 0.18725587 0.16923481 0.15979743 0.09539387
 0.19269308]"
189,2021-06-15,"[0.10686449 0.08697732 0.18086235 0.19021916 0.1572395  0.0920904
 0.18574676]"
190,2021-06-16,"[0.10478674 0.0862923  0.17911528 0.20276524 0.15252705 0.09131373
 0.18319966]"
191,2021-06-17,"[0.10624133 0.0854058  0.18393947 0.18875074 0.15498614 0.09257127
 0.18810529]"
192,2021-06-18,"[0.11027585 0.08881621 0.18626857 0.16785093 0.15973355 0.09443329
 0.19262168]"
193,2021-06-21,"[0.10336028 0.08579905 0.17882077 0.2024012  0.1554939  0.09071536
 0.18340942]"
194,2021-06-22,"[0.11137206 0.09100005 0.19030282 0.14975059 0.16358516 0.09704676
 0.19694258]"
195,2021-06-23,"[0.09735036 0.0793297  0.16778171 0.25632086 0.14400962 0.08491997
 0.17028771]"
196,2021-06-24,"[0.10779499 0.08900688 0.18609746 0.17188008 0.1607837  0.09388668
 0.19055022]"
197,2021-06-25,"[0.10878593 0.08961082 0.18729985 0.16759363 0.16019087 0.09554747
 0.19097139]"
198,2021-06-28,"[0.10700829 0.08489496 0.18488218 0.18616244 0.15546761 0.09158441
 0.19000016]"
199,2021-06-29,"[0.1069892  0.088482   0.18271682 0.18168497 0.15799226 0.0934763
 0.18865852]"
200,2021-06-30,"[0.10344718 0.08570261 0.1776023  0.20936814 0.15382022 0.09029096
 0.17976855]"
201,2021-07-01,"[0.10849463 0.08958412 0.18662556 0.17002846 0.15919639 0.09499804
 0.19107278]"
202,2021-07-02,"[0.10703429 0.08741787 0.18491983 0.1790202  0.15721814 0.09374417
 0.19064547]"
203,2021-07-06,"[0.10475053 0.08303257 0.1771228  0.20760162 0.15290537 0.09055112
 0.18403608]"
204,2021-07-07,"[0.10858462 0.08666087 0.18699662 0.17364457 0.15869635 0.09287398
 0.19254291]"
205,2021-07-08,"[0.1057665  0.08603546 0.18137321 0.19621019 0.15487666 0.09213255
 0.1836054 ]"
206,2021-07-09,"[0.1045759  0.08749227 0.18025567 0.19232714 0.15752268 0.09224588
 0.18558045]"
207,2021-07-12,"[0.1102303  0.09024571 0.19053338 0.15810013 0.1629046  0.09547933
 0.19250646]"
208,2021-07-13,"[0.10351855 0.08232572 0.17728756 0.21481387 0.14959289 0.09024265
 0.18221879]"
209,2021-07-14,"[0.10905955 0.08795784 0.18476214 0.1721505  0.15962012 0.09374408
 0.19270575]"
210,2021-07-15,"[0.10797647 0.08686237 0.1830946  0.1805638  0.15859784 0.09437052
 0.18853447]"
211,2021-07-16,"[0.10550356 0.08485414 0.18062916 0.20084837 0.1525147  0.0908315
 0.18481849]"
212,2021-07-19,"[0.10715562 0.08556283 0.18063438 0.19603677 0.15310463 0.0910852
 0.1864206 ]"
213,2021-07-20,"[0.10626887 0.0905116  0.18644097 0.17033814 0.1619313  0.0956817
 0.18882737]"
214,2021-07-21,"[0.1084216  0.09025189 0.18637054 0.16531478 0.16244645 0.0952052
 0.19198957]"
215,2021-07-22,"[0.10260451 0.08230199 0.17723104 0.21614267 0.14987905 0.08952378
 0.18231691]"
216,2021-07-23,"[0.10829902 0.08796827 0.18735419 0.16975291 0.15983054 0.09451888
 0.1922762 ]"
217,2021-07-26,"[0.10376018 0.08706151 0.17734115 0.20625843 0.1546028  0.08985293
 0.18112297]"
218,2021-07-27,"[0.11035458 0.08841103 0.18847096 0.16322245 0.16144143 0.09591144
 0.19218816]"
219,2021-07-28,"[0.10313436 0.08503917 0.17770632 0.20848773 0.15373257 0.09003562
 0.18186419]"
220,2021-07-29,"[0.10713496 0.08756834 0.18988112 0.17598712 0.1585488  0.09282514
 0.18805452]"
221,2021-07-30,"[0.10631414 0.08605219 0.18173231 0.19408047 0.1542671  0.09140868
 0.18614504]"
222,2021-08-02,"[0.10578478 0.08577511 0.1815922  0.19211818 0.15694503 0.09282177
 0.18496285]"
223,2021-08-03,"[0.10705701 0.08626268 0.1844502  0.18122247 0.15793328 0.09253953
 0.19053486]"
224,2021-08-04,"[0.10637062 0.08532444 0.1833601  0.19183826 0.1549587  0.09145851
 0.18668933]"
225,2021-08-05,"[0.10518466 0.09050627 0.17925282 0.18391639 0.15782207 0.09785727
 0.18546051]"
226,2021-08-06,"[0.10735106 0.08735342 0.18328807 0.18686011 0.1587077  0.08989057
 0.18654907]"
227,2021-08-09,"[0.10581642 0.08499934 0.18187036 0.19419941 0.15547569 0.09172422
 0.18591458]"
228,2021-08-10,"[0.10798909 0.09028605 0.18395646 0.17188592 0.16113855 0.09647441
 0.18826951]"
229,2021-08-11,"[0.10803033 0.08924939 0.18582101 0.17417507 0.1601032  0.09271649
 0.18990456]"
230,2021-08-12,"[0.10567462 0.08541848 0.18417077 0.19321124 0.15454352 0.09117915
 0.1858022 ]"
231,2021-08-13,"[0.10668661 0.08594941 0.18118595 0.1893738  0.15560226 0.09356429
 0.18763767]"
232,2021-08-16,"[0.10674806 0.08649682 0.1837382  0.18806209 0.15576297 0.09075135
 0.18844047]"
233,2021-08-17,"[0.10711979 0.08576348 0.18258646 0.18864177 0.15570448 0.09401125
 0.18617275]"
234,2021-08-18,"[0.10732449 0.08796152 0.18224803 0.18655829 0.15601185 0.09238998
 0.18750592]"
235,2021-08-19,"[0.10464206 0.08385742 0.17833257 0.20365374 0.152531   0.09098206
 0.18600117]"
236,2021-08-20,"[0.10893772 0.09130874 0.18953155 0.16115606 0.16134042 0.0953195
 0.19240604]"
237,2021-08-23,"[0.1031882  0.08724745 0.17885572 0.20133232 0.15553938 0.0912932
 0.18254375]"
238,2021-08-24,"[0.10527919 0.0902894  0.18211485 0.18702582 0.15731566 0.09354503
 0.1844301 ]"
239,2021-08-25,"[0.10735717 0.08692563 0.18467812 0.1807271  0.158591   0.09297979
 0.1887412 ]"
240,2021-08-26,"[0.10710572 0.08778486 0.17927003 0.19039293 0.1558301  0.09241265
 0.18720369]"
241,2021-08-27,"[0.10292896 0.08625651 0.17878896 0.20550467 0.15430427 0.09028938
 0.18192723]"
242,2021-08-30,"[0.10969229 0.0883197  0.1889568  0.1635756  0.15955845 0.0950488
 0.19484839]"
243,2021-08-31,"[0.10454954 0.0874926  0.17876475 0.20204477 0.15458766 0.09091695
 0.18164368]"
244,2021-09-01,"[0.10726455 0.08634143 0.18462104 0.18086942 0.15813367 0.09365297
 0.18911691]"
245,2021-09-02,"[0.10520187 0.08668385 0.18076898 0.19470707 0.15554087 0.09199381
 0.18510354]"
246,2021-09-03,"[0.10671014 0.08492408 0.18245825 0.18907343 0.15644649 0.09285649
 0.18753116]"
247,2021-09-07,"[0.10731412 0.09038431 0.18196906 0.18141901 0.15753502 0.09367251
 0.18770601]"
248,2021-09-08,"[0.10772213 0.08727583 0.18557552 0.18132272 0.15666468 0.09166832
 0.1897708 ]"
249,2021-09-09,"[0.10536706 0.08627433 0.17864218 0.19755867 0.15595584 0.09166861
 0.18453324]"
250,2021-09-10,"[0.10868233 0.08734206 0.18596399 0.17497481 0.15902199 0.09334505
 0.19066972]"
251,2021-09-13,"[0.10670196 0.08909048 0.18184602 0.18459173 0.15899204 0.09351188
 0.18526597]"
252,2021-09-14,"[0.10625842 0.08354151 0.18181813 0.19205908 0.15524894 0.09271507
 0.18835886]"
253,2021-09-15,"[0.10683414 0.08762327 0.18406586 0.18069606 0.15785103 0.09409159
 0.18883805]"
254,2021-09-16,"[0.10455187 0.08579488 0.18143106 0.20098379 0.15353107 0.08971666
 0.18399061]"
255,2021-09-17,"[0.10993029 0.09062459 0.18534063 0.16821754 0.16085999 0.09567215
 0.18935482]"
256,2021-09-20,"[0.1071744  0.08525986 0.18108696 0.1946333  0.15413809 0.09186119
 0.18584628]"
257,2021-09-21,"[0.10373304 0.08350752 0.17763774 0.2085278  0.15261143 0.09022219
 0.18376021]"
258,2021-09-22,"[0.1081183  0.09049732 0.18661264 0.16520998 0.16360953 0.09611481
 0.1898374 ]"
259,2021-09-23,"[0.10564855 0.0893356  0.18327053 0.18202507 0.15875499 0.09266476
 0.18830056]"
260,2021-09-24,"[0.10345922 0.08443959 0.1777959  0.2112567  0.15268677 0.0894292
 0.18093263]"
261,2021-09-27,"[0.10954704 0.09098495 0.1848889  0.17065427 0.16322681 0.09300356
 0.18769455]"
262,2021-09-28,"[0.10858563 0.08800977 0.18353577 0.1874921  0.15625402 0.09242196
 0.18370074]"
263,2021-09-29,"[0.10452639 0.08476144 0.17962664 0.20309106 0.15440975 0.0895382
 0.1840465 ]"
264,2021-09-30,"[0.10835458 0.0877725  0.18399353 0.17900649 0.1575798  0.09526187
 0.18803117]"
265,2021-09-30,"[0.10835458 0.0877725  0.18399353 0.17900649 0.1575798  0.09526187
 0.18803117]"
